file,label,code_summary
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/ladi-vton/cluster_7.py,Evaluating LLM Results,"This code implements a robust evaluation framework for generative AI models, focusing on assessing the quality and diversity of synthesized images. It leverages key AI patterns such as distributional metrics (FID, KID) to compare generated and real image distributions, and perceptual metrics (LPIPS) for human-aligned similarity assessment. Furthermore, it incorporates mechanisms for computing and utilizing pre-trained Inception-based statistics for efficient and consistent generative model benchmarking."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/mAP/cluster_0.py,Evaluating LLM Results,This code implements an AI evaluation pattern focused on visualizing classification or object detection performance. It specifically differentiates and plots True Positives (TP) and False Positives (FP) by comparing predicted outcomes against ground-truth data. This pattern facilitates a clear understanding of model accuracy and error types through distinct graphical representations of these key metrics.
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/mcp-agent/cluster_1.py,none,"This code exemplifies robust testing patterns, crucial for validating the reliability of systems, including those managing AI-driven applications and workflows. It extensively utilizes mocking (`patch`, `AsyncMock`) to simulate external `MCPAppClient` and `AppServerInfo` interactions, ensuring consistent validation of CLI commands related to application and workflow status. This dependency isolation pattern is fundamental for developing and testing intelligent automation and MLOps pipelines, where external service interactions are prevalent."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/mcp-agent/cluster_2.py,none,"This code implements an AI observability pattern, transforming raw log events into structured `ProgressEvent` objects to categorize AI agent actions like 'CHATTING' and 'CALLING_TOOL'. It provides behavioral analysis by summarizing these interactions and presenting a detailed, chronological trace of individual agent activities, enabling performance monitoring and basic explainability of multi-agent system behavior."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/mcp-agent/cluster_25.py,none,"This code implements a pattern for structured AI log analysis, specifically focusing on token usage metrics. It features a robust `_extract_tokens` function that employs multiple heuristics to parse token counts (e.g., `total_tokens`, `input_tokens` + `output_tokens`) from varied log entry formats. This enables users to filter and sort AI-related log data based on token consumption, facilitating monitoring of model activity."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/mcp-agent/cluster_52.py,none,"This code implements patterns for **contextual resource resolution**, enabling the dynamic discovery of auxiliary files relative to ""prompt files,"" which is crucial for AI systems that incorporate external data or media into their operational context. It also demonstrates **multimodal content handling** by loading and encoding diverse resource types—text as UTF-8 and binary as base64—for seamless integration into AI workflows, such as multimodal prompt construction or AI-driven content processing."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/mcp-agent/cluster_6.py,MLOps,"The code implements a robust configuration management pattern for OpenTelemetry (OTel) exporters, handling multiple schema versions (string-based, type-discriminated, and key-discriminated) which are consistently normalized to a canonical internal representation. It employs a specialized deep merging strategy that concatenates and deduplicates lists of OTel exporters and workflow task modules, enabling additive configuration from various sources. This facilitates a flexible, extensible, and layered approach to configuring observability and modular workflow components, essential for dynamic AI/ML system environments."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/mcp-agent/cluster_61.py,Using Tools with LLMs,"This code demonstrates an **Augmented LLM** pattern for Anthropic models, integrating **Tool-Augmented Generation** where the LLM can iteratively invoke external functions and process their results within an **Agentic Loop**. It further implements **Structured Output Generation** for reliable data extraction and manages **Contextual AI Interaction** through message history and dynamic system prompts, abstracting provider-specific message formats via a dedicated type conversion layer."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/mcp-agent/cluster_67.py,Model Abstraction,"This codebase implements an **LLM Provider Abstraction** pattern, dynamically mapping various LLM providers (e.g., OpenAI, Anthropic) to concrete AugmentedLLM implementations. It features a robust **Model Selection** mechanism that resolves LLM models based on explicit IDs, structured preferences, and default configurations. This culminates in an **LLM Factory** pattern, orchestrating the configuration and instantiation of specific `AugmentedLLM` instances for agents."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/mcp-agent/cluster_68.py,Using Tools with LLMs,"The code demonstrates core AI patterns for **agentic behavior** by enabling robust **tool-use integration** with Google Gemini, including schema transformation for tool definitions, dynamic invocation of tools (supporting parallel calls), and comprehensive error handling. It further illustrates patterns for **reliable LLM interaction**, such as managing conversational history for context, guiding the model to produce structured output via Pydantic models, and ensuring interoperability through type conversions between different message formats."
